"workerid","time"
0,4.27296666666667
1,1.99673333333333
2,4.73456666666667
3,3.65728333333333
4,6.4217
5,5.92701666666667
6,6.62185
7,3.82285
8,6.06913333333333
9,2.94153333333333
10,3.456
11,3.41066666666667
12,3.35753333333333
13,3.80516666666667
14,13.6524333333333
15,5.59243333333333
16,11.0564833333333
17,4.6836
